GeneName	MeanExpression
AC008474.1	0
AC008736.1	0.0073960352710631
NUDT19	0.041685765123535
TDRD12	0
SLC7A9	0
CEP89	0.0398937844985585
FAAP24	0
RHPN2	0
GPATCH1	0.046229738961443
WDR88	0.00600927865773877
LRP3	0
AC008738.3	0
CEBPA	0.115332621284357
CEBPA-DT	0.000231126102220722
AC008738.2	0
CEBPG	0.0496966304947539
PEPD	0.0915534801966568
KCTD15	0.0304738899071807
AC016587.1	0
LSM14A	0.371791241073061
KIAA0355	0.117047558889062
GPI	0.133739286349344
PDCD2L	0.00462252204441444
UBA2	0.171690017513447
WTIP	0
SCGB2B2	0.0265062246592927
ZNF302	0.113230966350654
AC020910.5	0
ZNF181	0.00799348757824151
ZNF599	0
LINC01801	0.000462252204441444
AC008555.2	0
AC008555.4	0.00614447876047574
ZNF30	0.000462252204441444
ZNF792	0
GRAMD1A	0.133365352071431
AC020907.3	0.000231126102220722
AC020907.4	0.000231126102220722
SCN1B	0
HPN	0.000231126102220722
HPN-AS1	0
FXYD1	0
FXYD7	0.00462252204441444
FXYD5	0.300762157421516
LSR	0.00993842239549103
AC002128.1	0
USF2	0.129780261931802
CD22	0.00762716137328382
FFAR2	0.125633603960625
TMEM147-AS1	0.00947617019104959
TMEM147	0.040564890198386
AD000090.1	0
HAUS5	0.0190308885886056
RBM42	0.0768781030746139
COX6B1	0.238927998504158
ZBTB32	0.000231126102220722
KMT2B	0.108799920008648
IGFLR1	0.0887792143768906
U2AF1L4	0.0484057998809133
PSENEN	0.048772126085871
AD000671.3	0
LIN37	0.0263702719634382
PROSER3	0.0377347250755068
AC002398.1	0
ARHGAP33	0.000462252204441444
NPHS1	0
APLP1	0
NFKBID	0.148978092878036
HCST	0.291780400760337
TYROBP	0.833693102020314
LRFN3	0
SDHAF1	0.0209758234058552
ALKBH6	0.0244819890424192
AC002116.2	0.00878279188438743
CLIP3	0.000231126102220722
THAP8	0.00924504408882887
WDR62	0.00577815255551805
OVOL3	0.000462252204441444
POLR2I	0.0393918818943051
TBCB	0.084544538551151
CAPNS1	0.271747096109481
AD001527.1	0
ZNF565	0.0826177341199963
ZNF146	0.0657232560510489
LINC00665	0.000231126102220722
ZFP14	0.0710965608914736
ZFP82	0.0135231362385615
ZNF566	0.0181849323862292
ZNF260	0.0142165145452237
ZNF529	0.042588373222142
ZNF529-AS1	0.0181849323862292
ZNF382	0.000462252204441444
ZNF461	0.0192053627945958
LINC01534	0.000693378306662166
ZNF567	0.0257335455530066
ZNF850	0.0127119356221397
AC020928.2	0
ZNF790-AS1	0.0158736713640219
ZNF790	0.0204569193051832
ZNF345	0.0255987217468284
ZNF829	0.00591335265825502
ZNF568	0.0191094367951121
ZNF420	0.0300509118059924
AC010632.1	0.000231126102220722
AC010632.2	0
ZNF585A	0.0299330894962328
ZNF585B	0.0296845856010347
ZNF383	0.0287208070888986
AC016590.1	0.00878279188438743
ZNF875	0.0654351017560389
ZNF527	0
ZNF569	0.031612142625307
ZNF570	0.0104006745999325
ZNF793	0.000462252204441444
ZNF571-AS1	0.000231126102220722
ZNF540	0.00115563051110361
ZNF571	0.000462252204441444
ZFP30	0.0107670008048902
ZNF781	0
ZNF607	0.000231126102220722
AC093227.1	0.00462252204441444
ZNF573	0.0412801648153241
SIPA1L3	0.418409152682346
AC008395.1	0
DPF1	0.000693378306662166
SPINT2	0.0866250497676962
PPP1R14A	0.000462252204441444
YIF1B	0.0651650778471237
KCNK6	0.225754186974136
CATSPERG	0.0579001004580578
PSMD8	0.100976388119098
SPRED3	0
FAM98C	0.0308183198018625
RASGRP4	0.125698540298335
RYR1	0.0117874312132568
MAP4K1	0.046613442959378
AC008649.1	0
EIF3K	0.334697268588746
ACTN4	0.336844544267488
AC008649.2	0.00600927865773877
CAPN12	0.000693378306662166
LGALS4	0.000462252204441444
ECH1	0.106388590766217
HNRNPL	0.283115767666882
AC008982.2	0.0505992385933609
RINL	0.0198201928947516
AC011455.1	0
SIRT2	0.204043905900165
NFKBIB	0.116043377383997
SARS2	0.0195497926892776
MRPS12	0.0558411092552296
FBXO17	0
AC011455.6	0
FBXO27	0
PAK4	0.0341938038529881
IFNL1	0
LRFN1	0.00855166578216671
GMFG	0.467537805937354
AC011445.2	0.0104006745999325
SAMD4B	0.290024564867572
PAF1	0.042723573324879
MED29	0.120082435286588
ZFP36	1.04583234316232
PLEKHG2	0.189678904189474
RPS16	1.08378045086679
SUPT5H	0.224351937009221
TIMM50	0.0408530444933961
EID2B	0.0128471357248767
EID2	0.0286422588823922
DYRK1B	0.0223625800191795
FBL	0.103737042070068
FCGBP	0.00776236147602079
PSMC4	0.0804016465041553
ZNF546	0.0208232455101409
ZNF780B	0.090175008024812
ZNF780A	0.0532813443378243
MAP3K10	0.0262917237569318
AKT2	0.0840996641396868
C19orf47	0.0115563051110361
PLD3	0.262107050250175
HIPK4	0.000462252204441444
PRX	0.000231126102220722
SERTAD1	0.0549166048463467
SERTAD3	0.033552558925258
BLVRB	0.253354119137884
SPTBN4	0.00531590035107661
SHKBP1	0.203371595086068
LTBP4	0.0249442412468607
NUMBL	0.00947617019104959
COQ8B	0.0519293433104547
ITPKC	0.028354480883941
C19orf54	0.0283152067806877
SNRPA	0.102537995234971
MIA	0
RAB4B	0.162051403574375
AC008537.4	0.0104006745999325
EGLN2	0.0719459067214723
CYP2S1	0.0116915052137731
AXL	0.000693378306662166
HNRNPUL1	0.257486412647147
TGFB1	0.521616411342885
AC011462.5	0.0110940529065946
CCDC97	0.115813003874894
TMEM91	0.0902626495828162
B9D2	0.0209758234058552
EXOSC5	0.026330997860185
BCKDHA	0.070807654003346
B3GNT8	0.0110940529065946
DMAC2	0.026330997860185
AC243960.1	0.0156599230547786
CEACAM21	0.0252146414523346
CEACAM4	0.0519512396207305
CEACAM3	0.000231126102220722
RPS19	1.06929877817038
CD79A	0.0194931407930471
ARHGEF1	0.341625347931491
ERFL	0.00693378306662166
RABAC1	0.0953511897558532
ATP1A3	0
GRIK5	0.000462252204441444
ZNF574	0.0073960352710631
POU2F2	1.06183027083702
AC010247.1	0.00624040475995949
AC010247.2	0.000231126102220722
DEDD2	0.0689412673926029
ZNF526	0.0224585060186633
GSK3A	0.0584794223791413
ERF	0.0936807973648173
CIC	0.0583049481731511
PAFAH1B3	0.0174522799763138
MEGF8	0.0229993064296111
CNFN	0.000231126102220722
LIPE-AS1	0.0788411682779583
LIPE	0.0130782618270974
CXCL17	0
CEACAM1	0.00785828747550454
LYPD3	0.000462252204441444
PHLDB3	0.0605074239201958
ETHE1	0.0453445086558133
ZNF575	0.00670265696440094
XRCC1	0.0599840013022253
PINLYP	0.00508477424885588
IRGQ	0.0430898995298367
ZNF576	0.0187038364869012
SRRM5	0
ZNF428	0.0357112420517509
CADM4	0
PLAUR	0.645893010524502
SMG9	0.0702147202134662
KCNN4	0.0533772703373081
LYPD5	0
ZNF283	0.016776279462629
ZNF404	0
AC006213.2	0
AC006213.3	0.00647153086218021
ZNF45	0.029453459498814
ZNF155	0.0133486620325713
ZNF230	0.0151976708503371
ZNF222	0
ZNF223	0.00855166578216671
ZNF284	0.000231126102220722
ZNF224	0.0948319093586224
AC021092.1	0.00600927865773877
ZNF225	0.00832053967994598
ZNF234	0.0157558490542623
ZNF226	0.0282019029882267
ZNF227	0.0207054232003812
ZNF235	0.0610440821104039
ZNF233	0.000231126102220722
ZNF112	0.000231126102220722
ZNF229	0
ZNF180	0.0201298672034787
IGSF23	0.000231126102220722
AC243964.3	0.0452096848496351
PVR	0.0484276961911891
CEACAM19	0.0202650673062157
BCL3	0.108251211452779
NECTIN2	0.102098468158517
AC011481.2	0.000231126102220722
TOMM40	0.0478083475737349
AC011481.1	0.000231126102220722
CLPTM1	0.088765978804653
RELB	0.281546144598695
CLASRP	0.367029356797476
ZNF296	0.00855166578216671
GEMIN7-AS1	0.0753780426688285
GEMIN7	0.0265228498591525
MARK4	0.140482722603233
PPP1R37	0.0149272706448632
NKPD1	0.000231126102220722
TRAPPC6A	0.0691331193915704
BLOC1S3	0.0161788271554505
EXOC3L2	0
CKM	0
KLC3	0
ERCC2	0.0309535199045995
PPP1R13L	0.00868686588490367
CD3EAP	0.0104006745999325
ERCC1	0.434145579065182
FOSB	1.53174947034948
RTN2	0.00901391798660815
PPM1N	0.00974657039652353
VASP	0.319116536658385
OPA3	0.117696488114341
EML2	0.0500807107892477
EML2-AS1	0.000231126102220722
GIPR	0.000231126102220722
SNRPD2	0.178151326134452
QPCTL	0.0479654439867477
FBXO46	0.0481353996754393
DMPK	0.000462252204441444
DMWD	0.00947617019104959
SYMPK	0.261032604980082
AC092301.1	0
IRF2BP1	0.00508477424885588
MYPOP	0.0306657419061482
CCDC61	0.0194538666897939
PGLYRP1	0
AC007785.3	0
AC007785.1	0.00577815255551805
PPP5C	0.0378699251782438
AC007193.1	0.00624040475995949
PPP5D1	0.0144869147506976
CALM3	0.143403842687146
PTGIR	0.090598362422559
DACT3	0.00647153086218021
DACT3-AS1	0
PRKD2	0.144537596795666
STRN4	0.087335429570777
FKRP	0.0392174076883149
SLC1A5	0.068670867187129
AP2S1	0.188042866353735
ARHGAP35	0.142885691179591
NPAS1	0.000693378306662166
TMEM160	0.0999174362005958
ZC3H4	0.111438609429118
SAE1	0.126854623330591
BBC3	0.0493695783930494
AC008532.1	0.000231126102220722
CCDC9	0.0685182892914147
INAFM1	0.0167196275663984
C5AR1	0.461036268388144
C5AR2	0.071789562901577
DHX34	0.249999951160797
AC073548.2	0
KPTN	0.0131741878265811
NAPA-AS1	0.071025920829888
NAPA	0.492024556885854
ZNF541	0
AC010519.1	0
AC010331.1	0.00693378306662166
BICRA	0.018258962075437
BICRA-AS1	0.0234222845307994
NOP53	0.366721174132062
NOP53-AS1	0.000693378306662166
SELENOW	0.078495985790159
TPRX1	0
CRX	0
SULT2A1	0
PLA2G4C	0.00993842239549103
LIG1	0.0191268145880894
AC011466.3	0.000597452307178411
ZSWIM9	0.0175089318725443
CARD8	0.294266868673958
AC011466.1	0
CARD8-AS1	0.0231518843253254
ZNF114	0
EMP3	0.527335551157091
TMEM143	0.0156599230547786
SYNGR4	0
KDELR1	0.0999166836074783
GRIN2D	0.00970729629327031
GRWD1	0.0288341108813597
KCNJ14	0.0169900277718723
CYTH2	0.0474986732650077
LMTK3	0.00647153086218021
AC008403.3	0.000462252204441444
SULT2B1	0.000462252204441444
FAM83E	0.000231126102220722
RPL18	0.889754270547351
AC022154.1	0.0104006745999325
SPHK2	0.0733545596450725
DBP	0.032898454721849
CA11	0.0073960352710631
NTN5	0
FUT2	0
MAMSTR	0
BCAT2	0.0314376684193168
AC026803.3	0
HSD17B14	0
PLEKHA4	0.000231126102220722
PPP1R15A	0.427359013016343
TULP2	0.0296845856010347
NUCB1	0.16103059686945
NUCB1-AS1	0.031995846623242
DHDH	0
BAX	0.124058761272514
FTL	1.07940875554404
GYS1	0.0881851716050269
RUVBL2	0.0367709465633707
KCNA7	0
SNRNP70	0.289763634310154
LIN7B	0.0129430617243604
C19orf73	0
PPFIA3	0
TRPM4	0.0106318007021532
SLC6A16	0.0132134619298344
AC011450.1	0.000231126102220722
CD37	0.382130216513716
CCDC155	0
PIH1D1	0.0916573143410613
ALDH16A1	0.072177032823693
FLT3LG	0.0500236825964583
RPL13A	1.50889956904697
RPS11	1.2391500144622
FCGRT	0.279561534647533
RCN3	0.0272555022690679
NOSIP	0.138000733391524
PRRG2	0
PRR12	0.0831543923102044
RRAS	0.0430725217368593
SCAF1	0.0454970865515276
IRF3	0.104888154063873
BCL2L12	0.0155247229520416
PRMT1	0.0458807905494627
CPT1C	0
TSKS	0.0068378570671379
AP2A1	0.209660743597337
FUZ	0.0216299276092641
AC006942.1	0
MED25	0.0862628657834783
PTOV1-AS1	0.00647153086218021
PTOV1	0.100631958224416
AC018766.1	0
PNKP	0.181026016563308
AKT1S1	0.0302994157011905
TBC1D17	0.0455582569650567
IL4I1	0.0256595158637987
NUP62	0.16884584431752
ATF5	0.12436466965706
SIGLEC11	0.0157951231575155
VRK3	0.134611657379295
ZNF473	0.0246564632484094
AC010624.3	0.00924504408882887
MYH14	0.000231126102220722
KCNC3	0.0571712139723234
NR1H2	0.130120925902303
NAPSA	0
POLD1	0.022305928122949
SPIB	0.00753123537380007
MYBPC2	0
EMC10	0.114037648449777
AC020909.2	0.000231126102220722
JOSD2	0.0594828512910894
LRRC4B	0
SHANK1	0.000231126102220722
CLEC11A	0.0235574846335363
C19orf48	0.0216125498162868
KLK1	0
KLK14	0
CTU1	0.0311060978003138
SIGLEC9	0.155375217754449
SIGLEC7	0.0587717188948911
AC063977.6	0
CD33	0.169892313256902
SIGLECL1	0
VSIG10L	0
ETFB	0.099825276125293
CLDND2	0.000231126102220722
NKG7	0.126567572824875
AC008750.7	0
SIGLEC10	0.044049535821233
SIGLEC12	0.00184900881776578
ZNF175	0.0115563051110361
SIGLEC5	0.0770918513838573
AC018755.4	0.0300856673919471
SIGLEC14	0.0545895527446422
SPACA6	0.0206487713041507
FPR1	0.291051451592932
FPR2	0.0496007044952701
FPR3	0.0245431594559483
ZNF577	0.0369846948726141
ZNF649-AS1	0
ZNF649	0.0113251790088154
ZNF613	0.00693378306662166
ZNF350-AS1	0.0167981757729048
ZNF350	0.0440536780419728
ZNF615	0.013714988237529
ZNF614	0.0195324148963003
ZNF432	0.0276218284740256
AC011468.5	0
AC011468.1	0
ZNF841	0.00901391798660815
ZNF616	0.00693378306662166
AC011468.3	0
ZNF836	0.016257375361957
AC010320.1	0
PPP2R1A	0.183432450991881
AC010320.2	0.017491554079567
ZNF766	0.0728356555444005
AC010320.3	0.00693378306662166
ZNF480	0.0639350413502534
AC010320.4	0.00855166578216671
ZNF610	0
ZNF880	0.0129430617243604
ZNF528-AS1	0.00716490916884238
ZNF528	0.0158343972607687
ZNF578	0
ZNF808	0.0584227704829108
ZNF701	0.0511445575216073
ZNF83	0.118298362806532
AC022150.4	0
ZNF611	0.14940907525643
ZNF600	0.0515894319330714
ZNF28	0.0216299276092641
ZNF468	0.00832053967994598
ZNF320	0.00878279188438743
ZNF888	0.0229600323263579
AC010487.2	0
ZNF816	0
ZNF160	0.113510027294166
ZNF347	0.0148313446453794
ZNF665	0.00716490916884238
ZNF677	0.00832053967994598
ZNF845	0.0314157721090409
ZNF525	0.018529362280911
ZNF765	0.0312850905236025
AC022137.4	0.0391607557920844
ZNF761	0.0151583967470839
ZNF813	0.0240197368379778
ZNF331	0.141565719387179
AC008753.3	0
AC008753.2	0
NLRP12	0.310946361736593
AC008440.1	0.0705769041976841
MYADM	0.672734252638485
AC008440.2	0
PRKCG	0.000231126102220722
CACNG8	0.000231126102220722
VSTM1	0.0994634684376339
OSCAR	0.55633422948597
NDUFA3	0.14578122525364
TFPT	0.0250794413495976
PRPF31	0.0634682706285135
CNOT3	0.0490425262913449
LENG1	0.0242115888369453
TMC4	0.0392566817915681
MBOAT7	0.279663616892044
TSEN34	0.100165563799235
RPS9	1.24301455365161
LILRB3	0.44355619440526
AC245052.7	0
LILRA6	0.164856282759356
LILRB2	0.411037064070313
LILRA5	0.199516481037524
LILRA4	0
LAIR1	0.133151980058746
TTYH1	0
AC245884.8	0
LENG8-AS1	0.0373291247672959
LENG8	0.157960644906311
LENG9	0.0257335455530066
LAIR2	0.0119226313159938
LILRA2	0.114770300859692
LILRA1	0.117391236190627
LILRB1	0.298307111783127
LILRB1-AS1	0
LILRB4	0.18546653255337
KIR2DL4	0
KIR3DL1	0
KIR3DL2	0
FCAR	0.398521008495717
NCR1	0.000462252204441444
NLRP7	0
NLRP2	0.000231126102220722
AC011476.3	0.0609504702071735
GP6	0.0198813633082807
RDH13	0.0348479080563971
EPS8L1	0
PPP1R12C	0.107469815291554
AC010327.8	0.00808941357772526
TNNT1	0.00855166578216671
TMEM86B	0.00878279188438743
PPP6R1	0.182216402660366
HSPBP1	0.030761667905632
BRSK1	0.00970729629327031
TMEM150B	0.164145526659717
AC020922.4	0
KMT5C	0.0528931218225908
COX6B2	0.000231126102220722
TMEM238	0.0177007838715118
RPL28	1.28017355928164
UBE2S	0.126803598933643
ISOC2	0.024442714939166
ZNF628	0.0317035501074922
NAT14	0
SSC5D	0
ZNF579	0.0120185573154775
FIZ1	0.00924504408882887
ZNF524	0.0381969772799483
ZNF865	0.044860360141096
ZNF784	0.0115563051110361
ZNF580	0.0300290154957166
ZNF581	0.0266580499618895
CCDC106	0
U2AF2	0.0720025586177029
AC008735.2	0.096659398162671
AC008735.1	0.0073960352710631
EPN1	0.124132790961722
NLRP13	0
ZNF787	0.12419847989255
ZNF444	0.026466197962922
ZSCAN5A	0.0800840077336067
EDDM13	0.0186645623836479
AC006116.8	0.00670265696440094
ZNF582	0.000462252204441444
ZNF583	0.01182670531651
ZNF667-AS1	0
ZNF471	0
AC005498.3	0
ZNF470	0.000231126102220722
ZNF71	0.000693378306662166
AC006115.2	0.000462252204441444
ZNF264	0.0562859836666937
AURKC	0
ZNF805	0.0246738410413867
ZNF460-AS1	0.00951544429430281
ZNF460	0.0340151874262582
AC005261.1	0.0415286687105221
ZNF543	0.00624040475995949
ZNF304	0.000231126102220722
ZNF547	0
TRAPPC2B	0.0193972147935633
ZNF548	0.0182982361786903
ZNF17	0.00231126102220722
ZNF749	0.00878279188438743
AC004076.2	0
ZNF772	0.000231126102220722
AC003005.2	0
ZNF419	0.00855166578216671
ZNF773	0.00924504408882887
ZNF549	0.0117874312132568
ZNF550	0.0073960352710631
ZNF416	0
ZIK1	0
ZNF530	0
ZNF134	0.0122496834176983
AC003682.1	0
ZNF211	0.0181063841797227
ZNF551	0.0211895717150986
ZNF154	0
ZNF671	0.0117874312132568
ZNF776	0.0200513189969723
ZNF586	0.131870995389521
ZNF552	0.04206946912147
ZNF587B	0.0450918625398755
ZNF814	0.0677116071922914
ZNF587	0.054166574643454
AC010326.3	0
ZNF417	0.0354801159495301
ZNF418	0.000462252204441444
ZNF256	0
C19orf18	0.000231126102220722
ZNF606	0.0127119356221397
AC008969.1	0.0134445880320551
ZNF135	0.000462252204441444
ZSCAN18	0.018529362280911
ZNF329	0.00762716137328382
ZNF274	0.0737994340565366
ZNF544	0.0599454797920896
AC020915.2	0.0184727103846804
ZNF8	0.018529362280911
ERVK3-1	0.098591097407683
AC010642.2	0.0238278848390103
ZSCAN22	0.00624040475995949
A1BG	0.0421087432247232
A1BG-AS1	0.0480047180900009
ZNF497	0.00300463932886939
AC012313.6	0.000231126102220722
ZNF837	0
RPS5	0.51800788894125
ZNF584	0.0189523403820992
AC012313.1	0
AC012313.5	0
ZNF132	0.000462252204441444
AC012313.8	0
ZNF324B	0.00832053967994598
ZNF324	0.0417597948127429
ZNF446	0.00924504408882887
SLC27A5	0.0138109142370128
ZBTB45	0.012616009622656
TRIM28	0.101281920207086
CHMP2A	0.159984880523185
UBE2M	0.0363086943589293
MZF1-AS1	0.0411056906093339
MZF1	0.0805761207101455
C20orf96	0.0134445880320551
ZCCHC3	0.0254457675545553
NRSN2-AS1	0.0251934977351763
SOX12	0.000231126102220722
NRSN2	0
TRIB3	0.00924504408882887
RBCK1	0.156007425647582
TBC1D20	0.0763584662885168
CSNK2A1	0.217296942005218
SRXN1	0.0108629268043739
FAM110A	0.0789582379946004
ANGPT4	0
RSPO4	0.000231126102220722
AL110114.1	0.0204342903094822
PSMF1	0.262392247531022
SDCBP2	0.0182415842824597
SDCBP2-AS1	0.0565348638584506
FKBP1A	0.232075400678547
NSFL1C	0.21939259314308
SIRPB2	0.378661216691648
SIRPD	0.183291752972763
SIRPB1	0.159055481300445
SIRPG	0.0184160584884499
SIRPG-AS1	0
AL109809.5	0.0772882219001233
AL117335.1	0.028084080678467
SIRPA	0.235832384306563
PDYN-AS1	0.0114603791115523
STK35	0.0626226907226958
AL121899.1	0
TGM3	0.000462252204441444
SNRPB	0.195202880708719
ZNF343	0.0106318007021532
TMC2	0
NOP56	0.0969905924851153
IDH3B	0.101246788324572
EBF4	0.000231126102220722
PCED1A	0.0317994761069759
VPS16	0.0577905625897777
PTPRA	0.476307471924713
GNRH2	0.000231126102220722
MRPS26	0.0386766072773671
UBOX5-AS1	0.0341545297497349
UBOX5	0.0435347739413008
FASTKD5	0.014369092440938
LZTS3	0
DDRGK1	0.0480961255721861
ITPA	0.106048303092275
C20orf194	0.48619770404874
ATRN	0.285302975777524
SIGLEC1	0.21690504969809
HSPA12B	0
C20orf27	0.0834674562465538
CENPB	0.0553614792578108
CDC25B	0.0239804627347246
LINC01730	0
AP5S1	0.0168548276691354
MAVS	0.166901285796829
AL353194.1	0.0197809187914983
PANK2	0.237473258771445
AL031670.1	0
RNF24	0.524096703471415
SMOX	0
PRNP	0.169035059281983
RASSF2	0.415899610345281
SLC23A2	0.299936778242983
TMEM230	0.10219356534029
PCNA	0.0312239201100734
CDS2	0.153795500160173
AL121757.2	0
LINC00654	0.0109981269071109
AL109935.1	0.00624040475995949
GPCPD1	1.29891594595111
SHLD1	0.0995560810340886
TRMT6	0.0779162875725167
MCM8	0.00914911808934512
CRLS1	0.129514380243626
TMX4	0.341356155223516
AL021396.1	0
PLCB1	1.56529733789673
PLCB4	0
LAMP5	0.000231126102220722
PAK5	0
AL034427.1	0
ANKEF1	0
SNAP25-AS1	0.000462252204441444
MKKS	0.00878279188438743
SLX4IP	0.181475862013223
JAG1	0.0220181501244977
AL050403.2	0.0606003365886161
BTBD3	0.0486025466937381
AL035448.1	0
ISM1	0.000231126102220722
TASP1	0.146275163396072
ESF1	0.170387060309352
NDUFAF5	0.0449608046578783
SEL1L2	0
MACROD2	0.0177400579747651
KIF16B	0.0863365390838199
SNRPB2	0.134311376494031
PCSK2	0
BFSP1	0
DSTN	0.110841609643092
RRBP1	0.30818082168828
SNX5	0.112114233646245
OVOL2	0.024059010941231
MGME1	0.0771530217973864
PET117	0.0249049671436075
KAT14	0.0193972147935633
ZNF133	0.0320570170367711
AL049646.1	0.0103440227037019
DZANK1	0.0068378570671379
POLR3F	0.0402166943795233
RBBP9	0.000231126102220722
SEC23B	0.132131925946939
SMIM26	0.0596176750972676
DTD1	0.0997221945740061
AL121900.1	0
LINC00653	0
SLC24A3	0.00849501388593617
RIN2	0.576600253898924
NAA20	0.0950815421434968
CRNKL1	0.0745453220386896
CFAP61	0.000231126102220722
RALGAPA2	0.502407169303503
LINC00237	0.000231126102220722
KIZ	0.105551671598438
KIZ-AS1	0.0245212631456724
AL117332.1	0
XRN2	0.514362835558906
AL049651.1	0
THBD	0.0073960352710631
CD93	0.232667601783002
LINC00656	0
AL096677.1	0.00647153086218021
NXT1	0.0521823657229513
LINC01431	0.000231126102220722
GZF1	0.060350327507183
NAPB	0.080580639227444
CST3	0.999046028761505
SYNDIG1	0
CST7	0.0274477305645942
APMAP	0.0627967886321272
AL035661.2	0
ACSS1	0.0709473726233815
AL035252.5	0
ENTPD6	0.0547206106266394
AL035252.3	0
PYGB	0.104234426157023
AL121772.3	0.000231126102220722
ABHD12	0.160556690503599
GINS1	0
NINL	0.000462252204441444
NANP	0.00647153086218021
ZNF337-AS1	0.0248875893506301
ZNF337	0.039932682305253
AL390198.1	0
FAM182B	0.000231126102220722
FAM182A	0
AL078587.2	0.000231126102220722
MIR663AHG	0
HM13	0.555427560339196
HM13-IT1	0.00624040475995949
HM13-AS1	0.00878279188438743
AL110115.2	0
ID1	0.0407008428942406
BCL2L1	0.0810780233143989
AL117381.1	0.0214773497135498
ABALON	0
TPX2	0
TTLL9	0
PDRG1	0.0141379663387173
XKR7	0.000231126102220722
HCK	1.06331738696425
TM9SF4	0.366000585630729
PLAGL2	0.0765729472831853
POFUT1	0.0455582569650567
KIF3B	0.071409624827823
ASXL1	0.244425581971336
NOL4L	0.067091525889412
AL034550.2	0.000924504408882888
COMMD7	0.0822158997359664
DNMT3B	0.000231126102220722
MAPRE1	0.172391284057337
AL035071.2	0.0378699251782438
AL035071.1	0.00832053967994598
EFCAB8	0.000462252204441444
CDK5RAP1	0.121142516094767
SNTA1	0.000231126102220722
CBFA2T2	0.275742943495574
NECAB3	0
C20orf144	0
ACTL10	0.000231126102220722
PXMP4	0.0172211538740931
ZNF341	0.0459597150525279
ZNF341-AS1	0.0186649386802067
CHMP4B	0.174938189699063
RALY-AS1	0.00485364814663516
RALY	0.423106526784167
AL031668.1	0.00693378306662166
EIF2S2	0.266222342263019
ASIP	0
AL035458.2	0.0144695369577203
AHCY	0.0278529545762463
ITCH	0.580873808221804
ITCH-AS1	0.000462252204441444
DYNLRB1	0.0789801343048763
MAP1LC3A	0.0175655837687749
PIGU	0.0522790443155526
NCOA6	0.290068886233869
TP53INP2	0.0661462341522371
AL109824.1	0.0609036308049433
GGT7	0.0396230079965258
ACSS2	0.163025404327685
GSS	0.0442806619234537
MYH7B	0.00670265696440094
TRPC4AP	0.457515022265725
EDEM2	0.0901701132109547
PROCR	0.0393352299980745
MMP24OS	0.18753011849809
MMP24	0.0775507139606765
EIF6	0.0827521816296157
UQCC1	0.123444307468917
GDF5	0.000231126102220722
CEP250	0.0520078915169611
FO393401.1	0.083922552899192
ERGIC3	0.0964324142811901
SPAG4	0.000462252204441444
CPNE1	0.118738342404139
RBM12	0.044725160038359
NFS1	0.0218436759185075
ROMO1	0.0802494449049997
RBM39	1.29806135341073
PHF20	0.530492750341798
SCAND1	0.167459087704196
CNBD2	0.0113251790088154
NORAD	0.114560694771189
AL035420.1	0.000231126102220722
EPB41L1	0.000231126102220722
AAR2	0.0589201545698657
DLGAP4	0.171615235231121
DLGAP4-AS1	0.0198420892050274
TGIF2	0.158332318446278
RAB5IF	0.190533176416131
SLA2	0.0141379663387173
NDRG3	0.0546465809374315
DSN1	0.0217084758157705
SOGA1	0.082268785708016
TLDC2	0.013985388443003
SAMHD1	1.45659534356412
RBL1	0.057132316165629
MROH8	0.0127119356221397
RPN2	0.213471256115312
MANBAL	0.048728709761878
SRC	0.130609592934318
BLCAP	0.124425087477472
NNAT	0.00938024419156584
AL109614.1	0
CTNNBL1	0.250208652206996
TTI1	0.0659932799599641
RPRD1B	0.144093078773068
TGM2	0.0073960352710631
AL359555.1	0
BPI	0.00706898316935862
LBP	0
AL391095.1	0
SNHG17	0.0275825543707724
SNHG11	0.0147920705421262
RALGAPB	0.254770303909847
ACTR5	0.0283152067806877
PPP1R16B	0.0760684076444272
FAM83D	0
DHX35	0.0989404221162222
AL023803.3	0
MAFB	0.319885597548011
TOP1	0.915044185201752
PLCG1-AS1	0.0308968680083689
PLCG1	0.014369092440938
ZHX3	0.0793004071513363
CHD6	0.337487426922948
AL031667.3	0.000231126102220722
AL049812.3	0
PTPRT	0
SRSF6	0.156037230102779
L3MBTL1	0.0353275380538159
SGK2	0.000693378306662166
IFT52	0.0476739000641154
TOX2	0.00776236147602079
OSER1	0.147730302291629
OSER1-DT	0.0115563051110361
GDAP1L1	0
FITM2	0.0122496834176983
TTPAL	0.0279488805757301
SERINC3	0.173582046450954
PKIG	0.00706898316935862
ADA	0.0147354186458957
YWHAB	0.517955187966956
PABPC1L	0.0380795312667474
TOMM34	0.0186645623836479
STK4	0.718401950732688
SDC4	0.000231126102220722
SYS1	0.036404620358413
TP53TG5	0.00614447876047574
DBNDD2	0.00600927865773877
PIGT	0.0558803833584828
AL031663.3	0.000231126102220722
WFDC3	0.000231126102220722
DNTTIP1	0.100095676330767
TNNC2	0
SNX21	0.0145042925436749
ACOT8	0.0556492572562621
ZSWIM3	0.0160655233629895
ZSWIM1	0.00808941357772526
NEURL2	0.000231126102220722
CTSA	0.194457369023125
AL162458.1	0.0188956884858687
PCIF1	0.0352489898473094
ZNF335	0.110911420886967
MMP9	0.000231126102220722
NCOA5	0.116274879782776
CD40	0.047463917679053
CDH22	0
SLC35C2	0.0982202526854268
AL133227.1	0.0236141365297669
