GeneName	VarianceExpression
ADPRM	0.0236403115988128
TMEM220	0.0145712484991778
TMEM220-AS1	0.00625256779957314
AC015908.3	0
SHISA6	0
DNAH9	0.00507353139877535
AC005410.2	0
ZNF18	0.0198101201384214
MAP2K4	0.218579463283761
MYOCD	0
ARHGAP44	0
ELAC2	0.032345562648934
HS3ST3A1	0.000160204406108101
COX10-AS1	0.0459472802640422
AC005304.3	0
COX10	0.0737670166195723
HS3ST3B1	0.0192126794142067
AC005224.3	0.000160204406108096
AC005224.2	0.000320301938029327
PMP22	0.000320301938029345
CDRT4	0.0223307858605017
TVP23C	0.0656843499196254
AC005838.2	0.00523031583090389
CDRT1	0
TRIM16	0.0239767670704097
ZNF286A	0.00796357708506858
LINC02087	0
ADORA2B	0.00554356407259999
ZSWIM7	0.110821299964274
TTC19	0.177272514549295
AC002553.2	0.000160204406108103
NCOR1	0.32126211804235
AC002553.1	0.00523031583090386
PIGL	0.0785138061169443
CENPV	0.0001602044061081
UBB	0.128153168857138
AC093484.2	0.00756925741040758
TRPV2	0.0607982197470859
SNHG29	0.0881761041421404
LRRC75A	0.0145279869974189
ZNF287	0.000160204406108099
ZNF624	0.0071033928298702
CCDC144A	0.254612900644772
FAM106C	0.00428800612532967
MPRIP	0.0674230967091797
MPRIP-AS1	0
AC055811.1	0.000480292595763714
PLD6	0
FLCN	0.0497643540823738
AC055811.3	0
COPS3	0.0697970023559302
NT5M	0.000160204406108094
MED9	0.0329075227699607
PEMT	0.0212426218030865
AC020558.1	0.000480292595763712
RAI1	0.0810915233529874
RAI1-AS1	0
SMCR5	0.0183835790037958
SREBF1	0.0763085222771368
TOM1L2	0.132542334431187
AC122129.1	0
DRC3	0.0168682336696277
ATPAF2	0.0547334405679609
GID4	0.015128513419965
DRG2	0.0329894724846397
MYO15A	0.00966165459395278
AC087164.1	0.0141390124139127
ALKBH5	0.10866698504056
LLGL1	0
FLII	0.0995261172923504
MIEF2	0
AC127537.1	0
TOP3A	0.116795328021734
SMCR8	0.0490065551155455
SHMT1	0.0133980176771582
LINC02076	0
FAM106A	0.0534568598810505
FOXO3B	0
TRIM16L	0.00625256779957311
TVP23B	0.0474820093119121
AC107982.3	0
PRPSAP2	0.0731289871983712
AC107982.2	0.000160204406108103
GRAP	0.014097640319421
AC007952.2	0.000160204406108096
AC007952.4	0.280242311559636
GRAPL	0.00523031583090387
EPN2	0.00835467580966595
EPN2-AS1	0.0001602044061081
B9D1	0.00796357708506836
MAPK7	0.0186361938975122
MFAP4	0
AC004448.2	0.00834356089423198
SLC47A1	0.0105467394064263
AC025627.1	0
ALDH3A2	0.0588182317292458
SLC47A2	0.000160204406108101
ULK2	0.130083697636523
AC015726.1	0.00413058044808034
AKAP10	0.268541359502852
AC005730.3	0
SPECC1	0.27928417610065
AC004702.1	0
CCDC144NL	0.0089610799459283
CCDC144NL-AS1	0
USP22	0.142942909497471
DHRS7B	0.244267035981835
TMEM11	0.0328072007999728
AC087294.1	0.0248765891119918
NATD1	0.014700301769751
MAP2K3	0.147496335425959
LINC02693	0.00554356407259984
MTRNR2L1	0.0282802656277814
WSB1	0.344819771684469
AC026254.2	0
KSR1	0.328260766814755
AC069366.2	0.00663656638165083
LGALS9	0.161646159053637
LYRM9	0.0109223709052033
NLK	0.21830167343487
AC061975.8	0.000160204406108097
TMEM97	0.0049166400924601
IFT20	0.0500204577854579
TNFAIP1	0.0175278610052952
POLDIP2	0.0326712169054077
TMEM199	0.0253619153449763
SARM1	0.0254297951028495
SLC46A1	0.000320301938029344
AC005726.1	0.0557816410632901
UNC119	0.0573185833167167
PIGS	0.0330831822926533
ALDOC	0
SPAG5	0
SPAG5-AS1	0.0383616217347922
AC005726.3	0.0061687780657503
AC005726.5	0.00834356089423199
RSKR	0.0176009238993547
KIAA0100	0.112694756164263
SDF2	0.0910395225335376
SUPT6H	0.16304770714549
AC010761.3	0
PROCA1	0.0153457547320223
RAB34	0.0187235397122826
RPL23A	0.373834294495601
AC010761.1	0
NEK8	0.0175522318969279
AC010761.2	0
TRAF4	0.00475964191195721
FAM222B	0.129722811151581
ERAL1	0.01463588213322
FLOT2	0.116375028919612
AC024267.3	0
DHRS13	0.00632481437857083
PHF12	0.0834051612784048
AC024267.4	0.0118403615097868
PIPOX	0.0210988097601286
SEZ6	0.00796357708506854
MYO18A	0.054623999373015
TIAF1	0.000160204406108103
AC024619.3	0.00460253685726824
CRYBA1	0.000160204406108099
NUFIP2	0.300295829346171
AC068025.2	0
AC068025.1	0.000160204406108097
TAOK1	0.274898230808078
ABHD15	0.0161755130159162
ABHD15-AS1	0.190950779508487
TP53I13	0.0173041706036283
AC104564.3	0
GIT1	0.0439889689067558
SSH2	0.464449671332027
AC104564.5	0.0107524363251576
AC023389.1	0.0148725429031496
AC104982.2	0
EFCAB5	0.0114669198871456
AC104984.2	0.021918073491813
NSRP1	0.170456707482963
AC104984.3	0.00803416012326289
AC104984.5	0
SLC6A4	0
AC104984.4	0
BLMH	0.029566957019999
CPD	0.224922701907042
GOSR1	0.138033731928486
AC005562.1	0.0711239855614186
AC127024.2	0.00491664009246005
CRLF3	0.229390663146024
AC127024.5	0
AC127024.6	0
ATAD5	0.047853705252887
AC130324.2	0.0182997851170731
AC130324.1	0.000160204406108096
TEFM	0.0521134749414891
AC130324.3	0
ADAP2	0.245648342913416
AC138207.1	0
AC138207.5	0.00998494868248487
AC138207.9	0.00787929942649722
RNF135	0.104400424384502
AC138207.4	0.00632481437857085
AC138207.7	0.00616877806575021
AC138207.2	0
NF1	0.321720229201315
AC079915.1	0
OMG	0.0262497172619228
EVI2B	0.151698670532549
EVI2A	0.105912536456965
RAB11FIP4	0.0786804098580787
AC003101.2	0
AC007923.4	0
COPRS	0.0134074755551615
UTP6	0.101559208930879
AC004253.1	0.0328480428081621
SUZ12	0.16393568585217
LRRC37B	0.0634737748540287
AC116407.2	0.00616877806575041
AC116407.1	0
RHOT1	0.241547498679626
RHBDL3	0.000160204406108098
C17orf75	0.0145041083502088
ZNF207	0.251682315460986
AC005899.6	0
AC005899.7	0
AC005899.5	0.0001602044061081
AC005899.8	0
AC005899.1	0
PSMD11	0.0806398270491888
CDK5R1	0
MYO1D	0.012258303045003
AC079336.5	0
AC025211.1	0
ASIC2	0
CCL2	0.000480292595763714
CCL8	0.000562485484957293
CCT6B	0.0204787329835612
ZNF830	0.0329926191566163
LIG3	0.041574159604383
RFFL	0.130640499117672
RAD51D	0.0290903382032056
NLE1	0.000160204406108095
AC022916.1	0.00734288812895839
SLFN5	0.135033520564377
AC022706.1	0.00475964191195702
SLFN11	0.0932842539920133
AC060766.6	0.000160204406108094
AC060766.4	0
SLFN12	0.0569356966458681
SLFN13	0.000160204406108099
SLFN12L	0.0610813629392886
AC015911.2	0
SNHG30	0.0219332597253143
PEX12	0
AP2B1	0.200231393230892
TAF15	0.275565579530431
MMP28	0.000160204406108097
AC015849.3	0.050120659082094
AC015849.4	0
AC015849.1	0.00610420023200766
CCL5	0.0965138546053388
AC243829.4	0.00919982503631797
CCL3	0.14054859990464
CCL4	0.0274283701355985
AC243829.1	0.00413058044808026
CCL3L1	0.0196703407542774
CCL4L2	0.000640176379311242
ZNHIT3	0.0284379394380698
MYO19	0.0623392964306016
PIGW	0.0001602044061081
GGNBP2	0.205498502300809
DHRS11	0.000160204406108092
MRM1	0.00460253685726823
AATF	0.155288346752749
AC244093.4	0
AC244093.5	0.000160204406108098
ACACA	0.125566014668526
C17orf78	0
TADA2A	0.0485585211615726
DUSP14	0
SYNRG	0.183131791013224
DDX52	0.0851502424023098
AC243571.2	0
TBC1D3L	0
MRPL45	0.0220635816525329
SOCS7	0.0471159693279979
ARHGAP23	0
AC006449.6	0.0048430324346229
AC006449.2	0
MLLT6	0.0796745716621407
AC006449.3	0
CISD3	0.0250403920921107
PCGF2	0.000160204406108091
PSMB3	0.12051883118404
PIP4K2B	0.025898637936845
CWC25	0.161879454560649
RPL23	0.371516521952385
LASP1	0.15556126958834
AC006441.1	0.000160204406108096
LINC00672	0.0149777684240895
FBXO47	0
PLXDC1	0.00452862673746715
ARL5C	0
CACNB1	0.0110756365247676
RPL19	0.402283395058735
FBXL20	0.274015150288175
AC005288.1	0
MED1	0.0778265725678874
CDK12	0.214147408003395
AC009283.1	0
STARD3	0.0668723103972849
TCAP	0
PGAP3	0.0134932688820997
ERBB2	0
MIEN1	0.0488818968174461
IKZF3	0.030813165673983
GSDMB	0.0168682336696276
ORMDL3	0.0105142019971684
AC090844.2	0.000480292595763712
GSDMA	0
PSMD3	0.0455263373930562
MED24	0.033259605200252
THRA	0.0160101102298357
NR1D1	0.000160204406108093
MSL1	0.0720646270296325
CASC3	0.0900705559369715
RAPGEFL1	0.00834356089423199
WIPF2	0.1440641793129
RARA	0.183140257190341
AC080112.4	0.0607201398243389
RARA-AS1	0.0204866369047932
TOP2A	0
AC004585.1	0
CCR7	0.0433867713901968
SMARCE1	0.0751493787321119
AC073508.3	0
KRT10	0.0276780121481684
TMEM99	0
KRT23	0.000160204406108092
EIF1	0.313937101694687
HAP1	0
JUP	0.0549803327535285
P3H4	0
NT5C3B	0.00756925741040739
KLHL10	0
KLHL11	0.00648074381720434
ACLY	0.0725574457258266
TTC25	0.011705007933815
CNP	0.0461305602808966
DNAJC7	0.188519739941452
NKIRAS2	0.0396984626635667
ZNF385C	0
DHX58	0.0336329443531572
KAT2A	0.0149785947654326
RAB5C	0.129122280444418
KCNH4	0
GHDC	0.0212167185820622
STAT5B	0.19105974541153
AC099811.4	0
AC099811.1	0
AC099811.5	0
STAT5A	0.119117259124057
STAT3	0.358248486609782
CAVIN1	0.000160204406108093
ATP6V0A1	0.188325119241748
AC107993.1	0
AC067852.3	0.0232237994675551
NAGLU	0.0474455620677597
HSD17B1	0.000160204406108096
AC067852.2	0.00570002788216793
COASY	0.0386971626349772
MLX	0.0513912855754251
PSMC3IP	0
AC067852.5	0
RETREG3	0.0678699528603957
TUBG1	0.00515701063503075
TUBG2	0.00648074381720434
PLEKHH3	0
CCR10	0.000160204406108095
AC100793.2	0.000160204406108097
CNTNAP1	0
AC100793.3	0.0159050170199227
EZH1	0.114621812284602
RAMP2-AS1	0
VPS25	0.0258977362480221
COA3	0.0333104829374454
CNTD1	0.00725878789756977
BECN1	0.0639141107604862
PSME3	0.0539690463304927
LINC00671	0
AARSD1	0.0296942848859025
RUNDC1	0.0414833837111003
RPL27	0.293819200177532
IFI35	0.105706108755398
VAT1	0.0175305938097505
RND2	0
BRCA1	0.0295235219094787
NBR2	0.0290296659288731
AC060780.1	0.0110586832629188
NBR1	0.118969969282544
TMEM106A	0.106198009061872
CCDC200	0.358795200620247
LINC00910	0.293344276721378
ARL4D	0.00064017637931124
DHX8	0.110231237874083
ETV4	0
MEOX1	0.000480292595763712
DUSP3	0.0874599588837803
MPP3	0.00687624923291476
PYY	0.000160204406108102
NAGS	0
TMEM101	0.0206623378682219
LSM12	0.056272306325454
G6PC3	0.0200473054081886
HDAC5	0.0857256732859377
AC023855.1	0.00756925741040724
C17orf53	0
ASB16	0
ASB16-AS1	0.023721413790025
TMUB2	0.0745468120387055
ATXN7L3	0.0392437645447426
AC004596.1	0.0183938153785029
UBTF	0.0644327677871711
AC003102.1	0.0153875604318404
SLC25A39	0.0255032234462973
GRN	0.310428138401856
ITGA2B	0.000320301938029317
GPATCH8	0.30193418824964
AC103703.1	0.00725878789756958
FZD2	0.032942860139935
MEIOC	0
CCDC43	0.0260049551642516
DBF4B	0.0209262536521636
ADAM11	0
GJC1	0
HIGD1B	0.00413058044808033
EFTUD2	0.130601613321383
DCAKD	0.0433928268987957
NMT1	0.178432258799598
PLCD3	0.000160204406108093
ACBD4	0.0152595914760651
AC142472.1	0.0145712484991778
HEXIM1	0.0416114688699489
AC138150.1	0.0953626745760263
HEXIM2	0.0053869933888448
AC138150.2	0
AC008105.3	0.162762389339599
FMNL1	0.302698297240853
AC008105.1	0.00710339282987039
MAP3K14-AS1	0.0102922643621138
SPATA32	0.000160204406108095
MAP3K14	0.16554542484984
ARHGAP27	0.157854239587303
PLEKHM1	0.142358197755491
AC091132.2	0.00818891394584095
AC091132.4	0
MAPT	0.000160204406108093
KANSL1	0.338377057208966
CR936218.1	0
KANSL1-AS1	0.00710339282987032
ARL17B	0.0449094351479987
LRRC37A	0.0125169686302322
LRRC37A2	0.0910965423347398
ARL17A	0.131080964783114
FAM215B	0.0459433483545223
NSF	0.13459405859751
WNT3	0
GOSR2	0.0952136069124618
AC005670.3	0.123088007686691
CDC27	0.201447379759295
AC002558.3	0.0361473163273462
AC002558.2	0
AC068234.2	0.000160204406108101
EFCAB13	0.059743410521222
AC040934.1	0.005230315830904
NPEPPS	0.235974535575728
AC025682.1	0.0649319004476025
KPNB1	0.242884977895669
TBKBP1	0.000160204406108101
TBX21	0.000959623323845642
OSBPL7	0.0102759310988499
MRPL10	0.015537575469004
SCRN2	0.0145497967184484
AC018521.5	0.00523031583090405
SP2	0.0338605618810464
SP2-AS1	0.0215647745049457
PNPO	0.0140764173617221
PRR15L	0
CDK5RAP3	0.113338522075343
AC018521.4	0.000160204406108103
COPZ2	0
NFE2L1	0.0598319910942593
CBX1	0.0388790633206574
SNX11	0.0306831882327488
SKAP1	0.132557534665314
SKAP1-AS1	0.00492640454755462
THRA1/BTR	0.000160204406108101
HOXB2	0.00843899782503133
HOXB-AS1	0.0184197177371029
HOXB3	0.0001602044061081
HOXB-AS3	0
HOXB4	0.00632481437857084
TTLL6	0
CALCOCO2	0.170960099348214
ATP5MC1	0.0455334384586906
UBE2Z	0.12921119455526
SNF8	0.104281165655628
AC091133.1	0.00570002788216773
B4GALNT2	0
GNGT2	0.00818891394584103
ABI3	0.0712844301286076
PHOSPHO1	0
AC004797.1	0.0669248095057243
ZNF652	0.237416318569677
AC091180.2	0
AC091180.5	0.0050735313987754
PHB	0.0480216547568922
NGFR	0
SPOP	0.189460127428948
SLC35B1	0.0275000435402569
AC015795.1	0.00570002788216776
FAM117A	0.0551934646734058
KAT7	0.0945407866180393
TAC4	0.0101698614894607
FLJ45513	0
AC027801.1	0.000160204406108092
DLX4	0
ITGA3	0
PDK2	0.00632481437857083
PPP1R9B	0.108632776461057
AC002401.1	0
AC015909.2	0
SGCA	0.000160204406108096
TMEM92-AS1	0.00016020440610809
XYLT2	0.0183067022201128
MRPL27	0.0272306972299562
LRRC59	0.0506479298702031
ACSF2	0.0209546206508772
CHAD	0
RSAD1	0.0280384819852967
MYCBPAP	0.000160204406108092
SPATA20	0.0231113074678058
ABCC3	0.054371145019057
ANKRD40	0.0306339908549702
AC005921.2	0.0050735313987754
LUC7L3	0.296840131633398
ANKRD40CL	0
TOB1	0.084863233364887
TOB1-AS1	0.0160734455515675
SPAG9	0.306649536044909
AC005920.2	0.038608595333299
NME1	0.0228837554981817
NME2	0.112265228482129
MBTD1	0.153142400961991
AC006141.1	0.0124865710452267
UTP18	0.0714662767984598
LINC02073	0.000160204406108102
LINC01982	0
AC034268.2	0
TOM1L1	0.000320301938029328
COX11	0.016522020620639
STXBP4	0.0266734087502933
MMD	0.00935387509638249
PCTP	0.0409583195113926
ANKFN1	0.000160204406108101
NOG	0.000320301938029295
C17orf67	0.0194019493162258
DGKE	0.0412925323212557
TRIM25	0.256564002776451
AC015912.3	0.0285383248450964
COIL	0.04216456908364
SCPEP1	0.219301573045137
AC004584.3	0.00858255605418732
AC007114.1	0
AKAP1	0.0301050413183495
AC007114.2	0.00547056133869158
MSI2	0.178996047488504
AC015845.2	0.000160204406108102
MRPS23	0.0278945790268008
CUEDC1	0.124374671410681
AC015845.1	0
VEZF1	0.0644259865151059
AC015813.1	0.0143991847929594
SRSF1	0.107066661471912
DYNLL2	0.0403487754248509
OR4D1	0
MKS1	0.00648074381720434
LPO	0
MPO	0.00725878789756975
TSPOAP1	0.0264471170275342
TSPOAP1-AS1	0.0703864538886615
AC004687.1	0.185360990867605
SUPT4H1	0.0925357576537147
RNF43	0.00127864277163268
HSF5	0
MTMR4	0.0694581521221645
SEPTIN4-AS1	0
SEPTIN4	0.0046025368572682
TEX14	0.560332318405412
RAD51C	0.0145248921913439
PPM1E	0.00428800612532949
TRIM37	0.0728785154216635
AC099850.1	0.0048430324346229
SKA2	0.0221721069444872
PRR11	0.0350743271223439
SMG8	0.00570002788216781
GDPD1	0.0123338761177895
YPEL2	0.197243805286414
AC091059.1	0
LINC01476	0.0075692574104075
DHX40	0.0679184056067168
AC091271.1	0.0323941379171848
CLTC	0.218218590148346
PTRH2	0.0906924018296459
VMP1	0.388149101573832
AC040904.1	0.0124124327184467
TUBD1	0.0391800178107408
RPS6KB1	0.10155239949671
RNFT1	0.072262102810154
RNFT1-DT	0.000320301938029339
HEATR6	0.0380656548579721
AC025048.4	0.000160204406108095
AC025048.2	0.00064017637931124
USP32	0.378257570029912
C17orf64	0.00601263487874323
APPBP2	0.145693543310813
AC011921.1	0.000320301938029315
PPM1D	0.113768363400395
BCAS3	0.456888868341912
AC005884.1	0.0135714519054394
AC005856.1	0.016396043365558
AC005746.2	0.00803416012326271
NACA2	0
BRIP1	0.00798391950176454
INTS2	0.0335621473754225
MED13	0.234521006536167
AC018628.2	0.00880686049428462
EFCAB3	0
METTL2A	0.0121271810081964
TLK2	0.205078282693938
AC008026.3	0.0066365663816507
MRC2	0.000160204406108091
MARCH10	0
TANC2	0.145895686940143
AC006270.1	0
AC015923.1	0.0198311291311833
AC005828.1	0.000160204406108093
CYB561	0.0194246934875917
ACE	0
DCAF7	0.200599665661995
TACO1	0.00990017556183731
MAP3K3	0.349345976948491
STRADA	0.141187338726936
LIMD2	0.250521739894516
CCDC47	0.0951798829340926
DDX42	0.0963805866275874
FTSJ3	0.0283351776170248
PSMC5	0.0552634306788369
SMARCD2	0.0779434074168511
CD79B	0.0154749830054561
SCN4A	0
PRR29-AS1	0
PRR29	0
ICAM2	0.0764548111569728
ERN1	0.141338925077944
AC005803.1	0.000160204406108092
SNHG25	0.0801620426499019
TEX2	0.0590707616531084
PECAM1	0.338321500638116
MILR1	0.0820567834399239
POLG2	0.0664365435132195
DDX5	0.319083670536889
CEP95	0.0992245790855542
SMURF2	0.218421758569413
LRRC37A3	0.0627161857963485
AC103810.2	0.00966165459395277
AC103810.5	0
GNA13	0.236800607664506
AC037487.2	0
RGS9	0.000160204406108094
AXIN2	0.000320301938029329
CEP112	0.00475964191195712
PRKCA	0.429619962881293
PRKCA-AS1	0.0337428677124753
CACNG5	0
CACNG4	0.000160204406108097
HELZ	0.319697317125674
AC007448.5	0.000640176379311238
AC007448.4	0.000320301938029309
PSMD12	0.132159810425414
PITPNC1	0.331807594879486
AC110921.1	0
NOL11	0.0468694309446758
BPTF	0.345219825443011
C17orf58	0
KPNA2	0.074341365605877
AC005332.6	0.00865253416845365
AC005332.3	0
AC005332.5	0.0001602044061081
AC005332.4	0.00725878789756971
AC005332.1	0.00632481437857084
AMZ2	0.0250583560345769
ARSG	0.145860432463826
SLC16A6	0.0933243725543983
AC007780.1	0.0532225083881353
WIPI1	0.0736517098389491
PRKAR1A	0.113906342648393
FAM20A	0.0157099609263537
AC079210.1	0
LINC01482	0.00704100487226301
ABCA9-AS1	0.000160204406108096
ABCA9	0.00088223489145589
ABCA6	0.00032030193802934
ABCA10	0.000320301938029343
ABCA5	0.0349592150534197
MAP2K6	0.0717626779345295
AC002546.1	0.000320301938029339
LINC01483	0.000160204406108099
AC005208.1	0.000160204406108094
KCNJ2-AS1	0.000160204406108096
KCNJ2	0.0243891796279203
AC011990.1	0
SOX9-AS1	0
LINC00511	0.0064086484691891
SLC39A11	0.385795811221201
SSTR2	0
COG1	0.0273338643046628
FAM104A	0.0396045478847786
C17orf80	0.00834356089423199
CDC42EP4	0.0327292130094977
SDK2	0.00986154971034785
LINC02074	0
RPL38	0.368848648758329
AC100786.1	0.00880686049428457
TTYH2	0.0816321282277668
AC100786.2	0
DNAI2	0
GPRC5C	0
CD300A	0.10737085617871
CD300LB	0.078525897024398
CD300C	0.037961795182589
CD300LD	0.000320301938029322
C17orf77	0
AC064805.1	0.0182177653847357
CD300E	0.233907934261469
AC064805.2	0
RAB37	0.0618417018827003
CD300LF	0.105675711234973
SLC9A3R1	0.0725810465139265
NAT9	0.0537108599523239
TMEM104	0.0893750003444268
GRIN2C	0.0119929858842302
FDXR	0.00452862673746726
HID1	0
CDR2L	0
MRPL58	0.0158769246984167
KCTD2	0.0184809101271601
ATP5PD	0.080659838024324
SLC16A5	0.0336336486398211
ARMC7	0.0235779231007565
NT5C	0.0574085712245973
JPT1	0.0851845509558443
AC022211.3	0
SUMO2	0.13290301402434
NUP85	0.075491096212141
GGA3	0.0842987715383685
MRPS7	0.0349002184098691
MIF4GD	0.0267354506055966
AC022211.2	0
SLC25A19	0.0161128824532455
GRB2	0.356849167816388
AC011933.4	0.142477203003628
AC011933.2	0.00703190240578308
TMEM94	0.0425856965168228
TSEN54	0.0164191263190134
LLGL2	0.0277088703220516
MYO15B	0.153624870110457
RECQL5	0.0251837002516975
SMIM5	0.000160204406108096
SAP30BP	0.137650452840912
ITGB4	0
GALK1	0.0270559662919997
H3F3B	0.423137170270915
UNK	0.0752046014024534
UNC13D	0.113287348182907
WBP2	0.0713235699097992
TRIM65	0.0213927187945709
MRPL38	0.0363281972376018
FBF1	0.0108700166998103
ACOX1	0.0733127074835392
TEN1	0.0253609077785135
CDK3	0.00648074381720434
SRP68	0.0384816759627903
ZACN	0
EXOC7	0.0799852376499114
RNF157-AS1	0.000160204406108099
RNF157	0.0217914718121479
UBALD2	0.127024177731876
QRICH2	0.00191539917696419
PRPSAP1	0.0828889352391842
SPHK1	0.0153875604318404
UBE2O	0.117712005253199
AANAT	0.000320301938029308
RHBDF2	0.229510247192509
AC015802.4	0.000320301938029327
SNHG16	0.048653638501113
AC015802.6	0.00787929942649713
ST6GALNAC2	0.0309033675818723
ST6GALNAC1	0
AC005837.1	0.00016020440610809
MXRA7	0.0102074025278759
JMJD6	0.0824323504403718
METTL23	0.0492264821211298
SRSF2	0.188219365925309
MFSD11	0.0897559609312919
LINC02080	0
SNHG20	0.0192532172873563
SEC14L1	0.19077528978926
SEPTIN9	0.259169140758665
AC111182.1	0.00016020440610809
AC111170.1	0.00818891394584098
AC021683.2	0
AC021683.5	0
TNRC6C	0.0960923112557921
TNRC6C-AS1	0.0140976403194207
TMC6	0.082657641918386
TMC8	0.148729442936003
C17orf99	0
SYNGR2	0.112384153650329
TK1	0.000160204406108096
AFMID	0.0287322775033587
BIRC5	0
LINC01993	0
AC087645.2	0.0203669620866824
SOCS3	0.117852719981898
AC061992.2	0.00710339282987047
PGS1	0.13686824394742
DNAH17	0.0366093140826417
SCAT1	0.000480292595763713
CYTH1	0.332259688115319
USP36	0.135834629411847
AC022966.2	0.000160204406108092
TIMP2	0.19137409859663
CEP295NL	0
AC100788.1	0
LGALS3BP	0.0283485617445992
CANT1	0.0276035872141372
ENGASE	0.0334501248868387
RBFOX3	0
LINC02078	0
CBX8	0.000160204406108095
CBX4	0.0942770167010537
TBC1D16	0.0407153857213624
CCDC40	0
GAA	0.113292090063819
EIF4A3	0.10430685923999
CARD14	0.039599717401643
AC087741.1	0.0436604646606919
SGSH	0.0213048000526205
SLC26A11	0.0174162851557412
RNF213	0.354767267333973
AC124319.1	0.0140116695653024
RNF213-AS1	0.180880763463454
ENDOV	0.0384404603896199
RPTOR	0.180081286059907
AC016245.1	0
AC127496.1	0.000160204406108098
CHMP6	0.0371424948527687
AC127496.5	0
BAIAP2-DT	0.0334505024049433
BAIAP2	0.0540872948595906
AATK	0.0373403088404708
CEP131	0.00679228207191074
TEPSIN	0.0316376853784352
NDUFAF8	0.0453811953466594
SLC38A10	0.143314605839454
LINC00482	0.0265414634294841
AC027601.1	0.000402450470427672
AC027601.6	0.00935387509638253
AC110285.1	0.00632481437857084
AC110285.5	0.00523031583090394
AC110285.2	0
BAHCC1	0.0311915472196594
ACTG1	0.362251876830195
AC139149.1	0
FAAP100	0.0216267365478163
NPLOC4	0.137742047540837
TSPAN10	0
PDE6G	0
OXLD1	0.0354589249184104
CCDC137	0.039080943334444
ARL16	0.0242882455476222
HGS	0.0707270368481593
AC139530.1	0.00787929942649709
MRPL12	0.0383164630956427
SLC25A10	0.000160204406108097
MCRIP1	0.0419511078721533
P4HB	0.167580955180546
AC145207.2	0
ARHGDIA	0.188709437427771
AC145207.5	0
AC145207.6	0
ALYREF	0.044275198924788
ANAPC11	0.05677935304838
PCYT2	0.00616877806575018
SIRT7	0.0950439390291506
MAFG	0.1260093579467
MAFG-DT	0
ASPSCR1	0.0601491825123344
CENPX	0.0267883509895644
LRRC45	0.0104457618906492
DCXR	0.0373457065218594
DCXR-DT	0
RFNG	0.0252915297889275
GPS1	0.032074879192696
DUS1L	0.0559589437777183
FASN	0.0111265184455095
CCDC57	0.0901253056944086
SLC16A3	0.181998751863477
CSNK1D	0.180708731008375
AC132872.3	0.000160204406108094
AC132872.5	0
LINC01970	0.000320301938029339
AC132872.1	0.00865253416845364
CD7	0.0553852585616274
SECTM1	0.142207060891485
OGFOD3	0.0244988144630473
AC132938.2	0
HEXD	0.0860923544240306
HEXD-IT1	0.00772433185554545
CYBC1	0.0877450172623973
AC132938.3	0.00787929942649712
NARF	0.0730383185252325
FOXK2	0.164222503496411
AC124283.1	0.000160204406108098
WDR45B	0.13703888311506
RAB40B	0.000480292595763714
FN3KRP	0.0185759202640253
FN3K	0
TBCD	0.080756088303773
ZNF750	0.000160204406108103
AC087222.1	0
B3GNTL1	0.0991031583733034
AC130371.1	0
METRNL	0.131084748735024
AC130371.2	0.00016020440610809
AC144831.1	0
AC139099.2	0.0118041411680135
AP001005.3	0
USP14	0.104358106971095
THOC1	0.1537543381033
AP000845.1	0
COLEC12	0.0140603408823386
TYMS	0
ENOSF1	0.0471774363586819
YES1	0.00640864846918902
AP005328.1	0
AP000829.1	0.000722413625300022
AP005262.2	0.0001602044061081
AP005230.1	0
METTL4	0.0238660487966529
NDC80	0
SMCHD1	0.45739111713858
AP001011.1	0.331095442793963
EMILIN2	0.33558213369444
LPIN2	0.165367161746534
AP000919.4	0.00911519252338457
AP000919.2	0.0150614723587163
AP000919.3	0.0188981761126256
MYOM1	0.0307195173719187
AP005329.2	0.00491664009246001
AP005329.3	0.00554356407260006
MYL12A	0.212892785321934
AP005329.1	0
MYL12B	0.153644054276835
AP001025.1	0
TGIF1	0.0975914013837378
DLGAP1	0.0198027837011882
DLGAP1-AS1	0.00756925741040719
DLGAP1-AS2	0.000160204406108094
DLGAP1-AS3	0
DLGAP1-AS4	0
AP005203.1	0
LINC00526	0
LINC00667	0.0410825381426227
ZBTB14	0.0116518010949385
AP005671.1	0.0046025368572682
EPB41L3	0.309788846216663
AP005059.2	0.025805037315683
MIR3976HG	0
AP001021.3	0.0181777871665193
L3MBTL4	0.144681362295858
L3MBTL4-AS1	0
LAMA1	0
PTPRM	0.0495467240173666
RAB12	0.192218317722183
AP001793.1	0
MTCL1	0
NDUFV2	0.0962650315621867
AP005899.1	0.0174143633875804
NDUFV2-AS1	0.0307578362673932
ANKRD12	0.361844120313857
AP001033.2	0
AP001033.1	0
TWSG1	0.0280389072197094
AP001033.3	0
RALBP1	0.0843166163950841
AP005432.1	0
PPP4R1	0.120823577671505
AP001381.1	0
PPP4R1-AS1	0
RAB31	0.398114296731962
VAPA	0.265332372479835
APCDD1	0
NAPG	0.168445409626493
PIEZO2	0
GNAL	0.027573258626433
CHMP1B	0.206581050722209
CHMP1B-AS1	0
MPPE1	0.0702130560763037
AP001269.4	0
IMPA2	0.0691061685766185
ANKRD62	0
TUBB6	0.0700481042621387
AFG3L2	0.104183075690114
PRELID3A	0
SPIRE1	0.0695206757962021
PSMG2	0.0707846379453075
